StudentId;SemesterId;SubjectId;YearsOfStudyId;FirstFifteenMinuteExam;SecondFifteenMinuteExam;ThirdFifteenMinuteExam;FirstFortyFiveMinuteExam;SecondFortyFiveMinuteExam;FinalExam;ModifiedDate
31;1;5;14;5,6;8;5,4;7,8;5,2;7,6;2023-07-26
31;1;6;14;9;6,5;8,9;6,4;8,9;6,4;2023-07-26
31;1;7;14;8,1;7;6;9,9;8,8;7,7;2023-07-26
31;1;8;14;5,9;6,5;7,2;7,8;8,5;9,1;2023-07-26
31;1;9;14;9,3;7;9,7;7,4;5;7,7;2023-07-26
31;1;10;14;6;6,6;7,2;7,7;8,3;8,9;2023-07-26
31;1;11;14;9,1;8,5;8;7,5;7;6,4;2023-07-26
31;1;12;14;5,3;6,2;7,1;8;8,9;9,8;2023-07-26
32;1;1;14;7,7;8,8;9,9;6;7,1;8,2;2023-07-26
32;1;2;14;7,4;6,8;6,2;5,5;9,9;9,3;2023-07-26
32;1;3;14;9,1;8,3;7,5;6,7;5,9;5,1;2023-07-26
32;1;4;14;7;9,7;7,3;5;7,7;5,3;2023-07-26
32;1;5;14;8,7;5,3;6,9;8,6;5,2;6,8;2023-07-26
32;1;6;14;9,5;8,8;8;7,3;6,6;5,8;2023-07-26
32;1;7;14;9,4;7,8;6,2;9,5;7,9;6,3;2023-07-26
32;1;8;14;9,2;6,6;9;6,3;8,7;6,1;2023-07-26
32;1;9;14;7,2;5;7,9;5,8;8,7;6,6;2023-07-26
32;1;10;14;7,5;6,5;5,4;9,4;8,3;7,3;2023-07-26
32;1;11;14;5,4;5,6;5,7;5,8;6;6,1;2023-07-26
32;1;12;14;7,8;9,4;6;7,6;9,3;5,9;2023-07-26
33;1;1;14;6,1;9,1;7,1;5,1;8,1;6,1;2023-07-26
33;1;2;14;7,1;9,2;6,3;8,3;5,4;7,5;2023-07-26
33;1;3;14;7;8,8;5,5;7,3;9;5,8;2023-07-26
33;1;4;14;5,6;5;9,4;8,8;8,2;7,6;2023-07-26
33;1;5;14;8,1;5,9;8,8;6,7;9,6;7,4;2023-07-26
33;1;6;14;5;5,9;6,8;7,7;8,6;9,5;2023-07-26
33;1;7;14;8,2;5;6,7;8,4;5,2;6,9;2023-07-26
33;1;8;14;9,9;7,2;9,5;6,9;9,2;6,5;2023-07-26
33;1;9;14;7,9;5;7,1;9,2;6,2;8,3;2023-07-26
33;1;10;14;7,5;6;9,5;8;6,5;5,1;2023-07-26
33;1;11;14;9,5;5,4;6,2;7,1;7,9;8,8;2023-07-26
33;1;12;14;6,8;7,5;8,2;8,9;9,6;5,3;2023-07-26
34;1;1;14;6;5,3;9,6;8,9;8,2;7,5;2023-07-26
34;1;2;14;7,1;9,8;7,6;5,3;8,1;5,8;2023-07-26
34;1;3;14;7,5;7,4;7,3;7,2;7,1;7;2023-07-26
34;1;4;14;5,9;5;9,1;8,3;7,4;6,5;2023-07-26
34;1;5;14;7,6;8,3;9;9,6;5,3;6;2023-07-26
34;1;6;14;8,8;7;5,3;8,5;6,8;5;2023-07-26
34;1;7;14;8,4;7,1;5,8;9,5;8,2;6,9;2023-07-26
34;1;8;14;8,2;5,1;7;8,9;5,8;7,7;2023-07-26
34;1;9;14;5;9,5;9,1;8,7;8,3;7,8;2023-07-26
34;1;10;14;9,4;8,8;8,2;7,5;6,9;6,3;2023-07-26
34;1;11;14;8,4;7,8;7,2;6,6;5,9;5,3;2023-07-26
34;1;12;14;8,4;6,4;9,5;7,5;5,6;8,7;2023-07-26
35;1;1;14;6,1;9,5;7,9;6,3;9,6;8;2023-07-26
35;1;2;14;5,9;7,4;8,9;5,4;7;8,5;2023-07-26
35;1;3;14;7,1;7,3;7,6;7,8;8,1;8,3;2023-07-26
35;1;4;14;5,8;6,8;7,8;8,8;9,8;5,8;2023-07-26
35;1;5;14;9,7;5,9;7,1;8,3;9,5;5,7;2023-07-26
35;1;6;14;9,1;8,1;7,1;6,1;5,1;9,1;2023-07-26
35;1;7;14;5,4;9,3;8,3;7,3;6,2;5,2;2023-07-26
35;1;8;14;9,2;9,3;9,4;9,5;9,6;9,6;2023-07-26
35;1;9;14;7,1;7,1;7;7;7;6,9;2023-07-26
35;1;10;14;9,6;5,5;6,4;7,2;8,1;9;2023-07-26
35;1;11;14;9,3;6,2;8,2;5,1;7,1;9;2023-07-26
35;1;12;14;8,4;8,8;9,1;9,4;9,7;5;2023-07-26
36;1;1;14;6,9;7,6;8,3;9,1;9,8;5,5;2023-07-26
36;1;2;14;7,5;7;6,5;6;5,5;5;2023-07-26
36;1;3;14;7,7;5,5;8,3;6,1;8,9;6,6;2023-07-26
36;1;4;14;9,2;6;7,8;9,6;6,4;8,2;2023-07-26
36;1;5;14;7,8;6,6;5,4;9,2;8,1;6,9;2023-07-26
36;1;6;14;9,1;6,3;8,4;5,6;7,7;9,8;2023-07-26
36;1;7;14;7,3;6,1;9,9;8,7;7,6;6,4;2023-07-26
36;1;8;14;5,2;7,8;5,3;7,9;5,5;8,1;2023-07-26
36;1;9;14;7,8;6,4;9,9;8,4;6,9;5,5;2023-07-26
36;1;10;14;7,3;5,8;9,3;7,8;6,3;9,8;2023-07-26
36;1;11;14;5,9;9,3;7,7;6,1;9,4;7,8;2023-07-26
36;1;12;14;6,6;5,5;9,3;8,2;7;5,9;2023-07-26
37;1;1;14;6,9;6,3;5,7;5;9,4;8,7;2023-07-26
37;1;2;14;8,5;7,7;7;6,2;5,4;9,7;2023-07-26
37;1;3;14;6,6;8,3;5;6,7;8,3;5;2023-07-26
37;1;4;14;8,3;8;7,6;7,3;6,9;6,5;2023-07-26
37;1;5;14;9,1;9,4;9,6;9,8;5;5,3;2023-07-26
37;1;6;14;7,2;5,4;8,6;6,9;5,1;8,3;2023-07-26
37;1;7;14;7,8;9,8;6,9;8,9;5,9;8;2023-07-26
37;1;8;14;6,6;5,2;8,9;7,5;6,2;9,8;2023-07-26
37;1;9;14;8,6;6,3;9;6,7;9,4;7,1;2023-07-26
37;1;10;14;8,6;7,3;6;9,7;8,4;7,1;2023-07-26
37;1;11;14;9,5;5,5;6,5;7,5;8,5;9,6;2023-07-26
37;1;12;14;7,2;8,5;9,8;6,2;7,5;8,9;2023-07-26
38;1;1;14;7,9;8,6;9,2;9,8;5,5;6,1;2023-07-26
38;1;2;14;7,4;8,1;8,9;9,6;5,3;6;2023-07-26
38;1;3;14;5,1;6,3;7,4;8,5;9,7;5,8;2023-07-26
38;1;4;14;8,8;6,9;9,9;8;6,1;9,1;2023-07-26
38;1;5;14;7,1;6,6;6,2;5,7;5,3;9,8;2023-07-26
38;1;6;14;5,3;6,1;6,8;7,6;8,3;9,1;2023-07-26
38;1;7;14;9,6;5,4;6,1;6,8;7,6;8,3;2023-07-26
38;1;8;14;6,4;9,8;8,2;6,6;5;8,4;2023-07-26
38;1;9;14;7,8;8,6;9,3;5,1;5,9;6,7;2023-07-26
38;1;10;14;9;8,6;8,2;7,8;7,4;7;2023-07-26
38;1;11;14;8,9;7,3;5,7;9,1;7,5;6;2023-07-26
38;1;12;14;5,1;6,3;7,4;8,6;9,8;5,9;2023-07-26
39;1;1;14;6;6,4;6,9;7,4;7,8;8,3;2023-07-26
39;1;2;14;9,1;6;7,9;9,8;6,8;8,7;2023-07-26
39;1;3;14;5,4;8,4;6,5;9,6;7,7;5,8;2023-07-26
39;1;4;14;5,8;8,2;5,7;8,1;5,5;8;2023-07-26
39;1;5;14;7,1;7,7;8,2;8,7;9,3;9,8;2023-07-26
39;1;6;14;8,2;5;6,8;8,6;5,4;7,2;2023-07-26
39;1;7;14;5,5;5;9,6;9,1;8,6;8,1;2023-07-26
39;1;8;14;8,8;8,7;8,6;8,4;8,3;8,2;2023-07-26
39;1;9;14;9,9;8;6,2;9,3;7,5;5,7;2023-07-26
39;1;10;14;5,4;6,8;8,2;9,6;6;7,3;2023-07-26
39;1;11;14;8,8;5,4;7,1;8,7;5,4;7,1;2023-07-26
39;1;12;14;6,2;8,1;5,1;7;9;6;2023-07-26
40;1;1;14;7,5;9,8;7,1;9,4;6,7;9;2023-07-26
40;1;2;14;7;6,3;5,6;9,9;9,3;8,6;2023-07-26
40;1;3;14;5;9,9;9,7;9,6;9,5;9,3;2023-07-26
40;1;4;14;9,9;6,6;8,3;5,1;6,8;8,6;2023-07-26
40;1;5;14;6,8;5,6;9,5;8,3;7,1;6;2023-07-26
40;1;6;14;7,6;5,9;9,2;7,6;5,9;9,2;2023-07-26
40;1;7;14;9,8;7,4;5;7,6;5,2;7,8;2023-07-26
40;1;8;14;8,2;5,3;7,3;9,3;6,4;8,4;2023-07-26
40;1;9;14;8;6,4;9,9;8,4;6,9;5,4;2023-07-26
40;1;10;14;5,5;7;8,4;9,8;6,3;7,7;2023-07-26
40;1;11;14;6,3;7,4;8,6;9,7;5,9;7;2023-07-26
40;1;12;14;5,3;8,4;6,5;9,6;7,7;5,8;2023-07-26
41;1;1;14;9;5;6;7;8;9;2023-07-26
41;1;2;14;8,4;9,2;9,9;5,7;6,5;7,2;2023-07-26
41;1;3;14;8,1;6,1;9,1;7,2;5,2;8,2;2023-07-26
41;1;4;14;7,5;5,2;8;5,8;8,6;6,3;2023-07-26
41;1;5;14;7,6;5,4;8,1;5,9;8,7;6,4;2023-07-26
41;1;6;14;9,5;9,5;9,4;9,4;9,4;9,3;2023-07-26
41;1;7;14;8,8;6,8;9,9;8;6,1;9,1;2023-07-26
41;1;8;14;7,9;7,7;7,4;7,2;6,9;6,7;2023-07-26
41;1;9;14;9,5;5,4;6,2;7;7,8;8,7;2023-07-26
41;1;10;14;6,4;7;7,5;8;8,5;9,1;2023-07-26
41;1;11;14;7,3;6,5;5,7;9,8;9;8,2;2023-07-26
41;1;12;14;5;8,3;6,6;9,9;8,2;6,5;2023-07-26
42;1;1;14;6,8;6,9;7,1;7,2;7,3;7,5;2023-07-26
42;1;2;14;6,9;6,5;6,1;5,8;5,4;5;2023-07-26
42;1;3;14;9,4;7,5;5,6;8,7;6,8;9,9;2023-07-26
42;1;4;14;5,3;6,3;7,2;8,1;9;9,9;2023-07-26
42;1;5;14;8;7,2;6,4;5,6;9,7;8,9;2023-07-26
42;1;6;14;5,6;6,7;7,9;9;5,2;6,3;2023-07-26
42;1;7;14;7,2;5,4;8,6;6,8;5;8,2;2023-07-26
42;1;8;14;7,4;6,7;6;5,2;9,5;8,7;2023-07-26
42;1;9;14;8,6;7,7;6,7;5,8;9,9;8,9;2023-07-26
42;1;10;14;8,9;8,1;7,3;6,4;5,6;9,8;2023-07-26
42;1;11;14;6,3;7;7,8;8,6;9,3;5,1;2023-07-26
42;1;12;14;5,1;5,3;5,5;5,7;5,9;6,2;2023-07-26
43;1;1;14;5,3;6,1;7;7,9;8,8;9,7;2023-07-26
43;1;2;14;9,7;8,7;7,7;6,7;5,7;9,7;2023-07-26
43;1;3;14;9,6;9,1;8,7;8,3;7,8;7,4;2023-07-26
43;1;4;14;5,1;7,6;5,1;7,5;5;7,5;2023-07-26
43;1;5;14;9,2;6,1;8,1;5,1;7,1;9,1;2023-07-26
43;1;6;14;5,6;7;8,4;9,8;6,1;7,5;2023-07-26
43;1;7;14;7,1;9,8;7,5;5,1;7,8;5,5;2023-07-26
43;1;8;14;5,4;9,4;8,5;7,5;6,5;5,6;2023-07-26
43;1;9;14;7,7;8,5;9,3;5,1;5,9;6,7;2023-07-26
43;1;10;14;5;5;5;5;5;5;2023-07-26
43;1;11;14;6,8;8,2;9,6;6,1;7,5;8,9;2023-07-26
43;1;12;14;8,7;8,4;8,2;8;7,8;7,6;2023-07-26
44;1;1;14;5,1;8,8;7,6;6,4;5,1;8,9;2023-07-26
44;1;2;14;8;9,7;6,5;8,2;5;6,7;2023-07-26
44;1;3;14;6,2;8,3;5,4;7,5;9,6;6,7;2023-07-26
44;1;4;14;5,3;8,5;6,7;9,9;8,1;6,3;2023-07-26
44;1;5;14;6,6;9,9;8,2;6,5;9,9;8,2;2023-07-26
44;1;6;14;5,8;7,7;9,6;6,5;8,4;5,3;2023-07-26
44;1;7;14;6,6;7,7;8,8;5;6,1;7,2;2023-07-26
44;1;8;14;6;7,8;9,6;6,3;8,1;9,9;2023-07-26
44;1;9;14;9,6;9,7;9,9;5,1;5,2;5,4;2023-07-26
44;1;10;14;9,9;6,5;8,1;9,6;6,2;7,8;2023-07-26
44;1;11;14;8;9,6;6,2;7,8;9,4;6;2023-07-26
44;1;12;14;9,8;9;8,3;7,5;6,7;5,9;2023-07-26
45;1;1;14;8,1;8,3;8,6;8,8;9;9,2;2023-07-26
45;1;2;14;9,4;6,1;7,8;9,5;6,2;7,9;2023-07-26
45;1;3;14;5,2;8;5,9;8,7;6,6;9,4;2023-07-26
45;1;4;14;7,3;9,7;7;9,3;6,6;9;2023-07-26
45;1;5;14;8,3;6,5;9,7;8;6,2;9,5;2023-07-26
45;1;6;14;8,8;5,7;7,6;9,4;6,3;8,2;2023-07-26
45;1;7;14;6,7;5,7;9,7;8,8;7,8;6,8;2023-07-26
45;1;8;14;5;6,8;8,7;5,5;7,3;9,1;2023-07-26
45;1;9;14;7,1;7,1;7,1;7,1;7,1;7,1;2023-07-26
45;1;10;14;8;5,8;8,6;6,4;9,2;7;2023-07-26
45;1;11;14;7,2;9,1;5,9;7,8;9,7;6,6;2023-07-26
45;1;12;14;7,8;6,6;5,4;9,1;7,9;6,7;2023-07-26
46;1;1;14;9,9;5,3;5,7;6,1;6,5;6,9;2023-07-26
46;1;2;14;8,6;9,2;9,8;5,4;6;6,6;2023-07-26
46;1;3;14;8,7;6,5;9,2;7;9,8;7,6;2023-07-26
46;1;4;14;8,9;8,3;7,8;7,2;6,7;6,1;2023-07-26
46;1;5;14;9,3;7,1;5;7,8;5,7;8,5;2023-07-26
46;1;6;14;6,9;7;7,2;7,3;7,4;7,6;2023-07-26
46;1;7;14;7,2;9,7;7,3;9,8;7,3;9,8;2023-07-26
46;1;8;14;6,8;6,9;7;7,2;7,3;7,5;2023-07-26
46;1;9;14;5,1;8,3;6,5;9,6;7,8;6;2023-07-26
46;1;10;14;5,7;9;7,4;5,7;9;7,3;2023-07-26
46;1;11;14;5,2;7,4;9,5;6,7;8,8;6;2023-07-26
46;1;12;14;5;7,4;9,8;7,3;9,7;7,1;2023-07-26
47;1;1;14;9,4;8,4;7,5;6,5;5,5;9,6;2023-07-26
47;1;2;14;6,9;6,9;6,9;6,9;6,8;6,8;2023-07-26
47;1;3;14;5,8;6,7;7,7;8,6;9,6;5,5;2023-07-26
47;1;4;14;7,7;9,9;7,1;9,2;6,4;8,6;2023-07-26
47;1;5;14;7,3;5,3;8,4;6,4;9,5;7,5;2023-07-26
47;1;6;14;5,2;9,2;8,2;7,2;6,1;5,1;2023-07-26
47;1;7;14;5,4;5,5;5,5;5,6;5,7;5,7;2023-07-26
47;1;8;14;5,3;9,6;8,9;8,2;7,6;6,9;2023-07-26
47;1;9;14;6,6;9;6,4;8,8;6,2;8,6;2023-07-26
47;1;10;14;9,7;5,1;5,4;5,7;6;6,4;2023-07-26
47;1;11;14;6,9;9,2;6,5;8,7;6;8,3;2023-07-26
47;1;12;14;9,7;5;5,3;5,6;5,9;6,2;2023-07-26
48;1;1;14;5,4;8,9;7,5;6;9,5;8;2023-07-26
48;1;2;14;9,7;5,1;5,4;5,8;6,1;6,5;2023-07-26
48;1;3;14;7,1;7,9;8,7;9,5;5,2;6;2023-07-26
48;1;4;14;8,9;7,8;6,7;5,6;9,5;8,4;2023-07-26
48;1;5;14;8,2;9,2;5,2;6,2;7,1;8,1;2023-07-26
48;1;6;14;6,7;6,3;5,9;5,5;5,1;9,7;2023-07-26
48;1;7;14;6,5;6,3;6,1;5,9;5,6;5,4;2023-07-26
48;1;8;14;7;8;9;9,9;5,9;6,8;2023-07-26
48;1;9;14;5,8;5,6;5,5;5,4;5,2;5,1;2023-07-26
48;1;10;14;8,3;6,6;5;8,3;6,6;5;2023-07-26
48;1;11;14;5,3;8,1;5,9;8,7;6,5;9,3;2023-07-26
48;1;12;14;7,9;5,6;8,4;6,1;8,8;6,5;2023-07-26
49;1;1;14;7,1;6,2;5,3;9,4;8,6;7,7;2023-07-26
49;1;2;14;7,7;9,3;6;7,7;9,4;6,1;2023-07-26
49;1;3;14;6,7;5,6;9,5;8,5;7,4;6,4;2023-07-26
49;1;4;14;7,6;7,7;7,7;7,7;7,7;7,8;2023-07-26
49;1;5;14;7,7;6,7;5,8;9,8;8,9;7,9;2023-07-26
49;1;6;14;6,2;7,7;9,1;5,6;7;8,5;2023-07-26
49;1;7;14;9,7;5,7;6,8;7,8;8,8;9,9;2023-07-26
49;1;8;14;7,4;9,3;6,1;8;9,9;6,8;2023-07-26
49;1;9;14;9,1;8,7;8,2;7,7;7,3;6,8;2023-07-26
49;1;10;14;5,1;5,5;6;6,4;6,9;7,3;2023-07-26
49;1;11;14;7,9;6,2;9,5;7,8;6;9,3;2023-07-26
49;1;12;14;6,3;9,6;7,8;6,1;9,3;7,6;2023-07-26
50;1;1;14;7,9;8,9;9,8;5,8;6,7;7,6;2023-07-26
50;1;2;14;8,9;5,8;7,6;9,5;6,3;8,2;2023-07-26
50;1;3;14;7,7;6,4;5,2;9;7,8;6,6;2023-07-26
50;1;4;14;6,8;7,8;8,9;9,9;5,9;6,9;2023-07-26
50;1;5;14;7,5;5,3;8;5,8;8,5;6,3;2023-07-26
50;1;6;14;6,9;9,4;7;9,5;7,1;9,6;2023-07-26
50;1;7;14;6,2;7,5;8,9;5,3;6,6;8;2023-07-26
50;1;8;14;5,1;5,2;5,3;5,3;5,4;5,5;2023-07-26
50;1;9;14;6,7;5;8,3;6,6;9,9;8,3;2023-07-26
50;1;10;14;8,9;6,4;8,9;6,4;8,9;6,3;2023-07-26
50;1;11;14;8,4;9,3;5,3;6,2;7,1;8,1;2023-07-26
50;1;12;14;9,5;7;9,5;7;9,5;7;2023-07-26
51;1;1;14;9,8;9,1;8,4;7,8;7,1;6,5;2023-07-26
51;1;2;14;8,3;6,9;5,5;9,1;7,7;6,4;2023-07-26
51;1;3;14;8,5;7,6;6,8;6;5,2;9,3;2023-07-26
51;1;4;14;8,3;6,9;5,5;9,1;7,7;6,2;2023-07-26
51;1;5;14;9,2;7,7;6,2;9,8;8,3;6,9;2023-07-26
51;1;6;14;8,1;9,3;5,5;6,7;7,9;9,1;2023-07-26
51;1;7;14;9,2;6,7;9,3;6,8;9,4;6,9;2023-07-26
51;1;8;14;6;6,7;7,4;8,2;8,9;9,6;2023-07-26
51;1;9;14;6,5;8,7;5,9;8,1;5,3;7,5;2023-07-26
51;1;10;14;7,8;6,1;9,3;7,5;5,7;8,9;2023-07-26
51;1;11;14;5,6;8,7;6,7;9,8;7,8;5,9;2023-07-26
51;1;12;14;9,6;5,9;7,3;8,7;5;6,4;2023-07-26
52;1;1;14;8,5;8,6;8,6;8,6;8,7;8,7;2023-07-26
52;1;2;14;7,7;7,8;7,8;7,8;7,9;7,9;2023-07-26
52;1;3;14;7,5;7,8;8,1;8,4;8,6;8,9;2023-07-26
52;1;4;14;5,3;6,3;7,2;8,2;9,1;5,1;2023-07-26
52;1;5;14;5;9,3;8,6;7,9;7,2;6,5;2023-07-26
52;1;6;14;9,5;9,9;5,3;5,6;6;6,4;2023-07-26
52;1;7;14;5,5;6,3;7;7,8;8,6;9,3;2023-07-26
52;1;8;14;5,3;8,3;6,4;9,5;7,6;5,7;2023-07-26
52;1;9;14;6,7;8,8;5,9;8;5,1;7,1;2023-07-26
52;1;10;14;5,7;8,3;5,8;8,3;5,9;8,4;2023-07-26
52;1;11;14;5,9;8,9;6,8;9,8;7,7;5,7;2023-07-26
52;1;12;14;9,3;8,4;7,5;6,7;5,8;9,9;2023-07-26
53;1;1;14;9;9,8;5,7;6,5;7,3;8,1;2023-07-26
53;1;2;14;9,6;8,4;7,2;5,9;9,7;8,4;2023-07-26
53;1;3;14;9,5;7,7;5,9;9,1;7,3;5,5;2023-07-26
53;1;4;14;8,8;6,2;8,5;5,8;8,1;5,4;2023-07-26
53;1;5;14;7,1;9;6;8;9,9;6,9;2023-07-26
53;1;6;14;5,2;7,9;5,6;8,4;6,1;8,8;2023-07-26
53;1;7;14;6,2;5,6;5;9,4;8,8;8,2;2023-07-26
53;1;8;14;8,1;9,7;6,4;8;9,6;6,3;2023-07-26
53;1;9;14;9,2;9,9;5,7;6,5;7,2;8;2023-07-26
53;1;10;14;7,1;8,5;5;6,4;7,9;9,4;2023-07-26
53;1;11;14;7,8;8,5;9,2;9,9;5,6;6,2;2023-07-26
53;1;12;14;9,3;9,8;5,2;5,6;6,1;6,5;2023-07-26
54;1;1;14;7,7;5;7,3;9,6;6,8;9,1;2023-07-26
54;1;2;14;6,3;8,8;6,2;8,7;6,1;8,6;2023-07-26
54;1;3;14;8,2;6,5;9,9;8,2;6,6;9,9;2023-07-26
54;1;4;14;6;9,3;7,6;6;9,3;7,7;2023-07-26
54;1;5;14;5,9;8,7;6,6;9,5;7,4;5,3;2023-07-26
54;1;6;14;6,9;9,4;7;9,6;7,1;9,7;2023-07-26
54;1;7;14;9,8;5,8;6,9;8;9;5,1;2023-07-26
54;1;8;14;5;7,8;5,5;8,2;5,9;8,7;2023-07-26
54;1;9;14;8,3;7,1;5,8;9,6;8,4;7,2;2023-07-26
54;1;10;14;8;5,4;7,9;5,3;7,7;5,1;2023-07-26
54;1;11;14;8,3;9,2;5,2;6,2;7,2;8,2;2023-07-26
54;1;12;14;9,7;7,4;5,2;7,9;5,6;8,3;2023-07-26
55;1;1;14;9,3;6,5;8,8;6,1;8,4;5,7;2023-07-26
55;1;2;14;5,8;6,2;6,6;7;7,5;7,9;2023-07-26
55;1;3;14;5,1;5,9;6,6;7,4;8,2;9;2023-07-26
55;1;4;14;7,1;5,1;8;5,9;8,9;6,8;2023-07-26
55;1;5;14;8,4;5,1;6,8;8,5;5,3;7;2023-07-26
55;1;6;14;8,1;5,9;8,8;6,6;9,5;7,3;2023-07-26
55;1;7;14;7,7;8,1;8,5;9;9,4;9,8;2023-07-26
55;1;8;14;9;5,8;7,6;9,4;6,2;8;2023-07-26
55;1;9;14;7,3;8;8,6;9,3;9,9;5,6;2023-07-26
55;1;10;14;9,2;9,2;9,2;9,3;9,3;9,4;2023-07-26
55;1;11;14;9,2;7;9,8;7,5;5,3;8,1;2023-07-26
55;1;12;14;9,5;9,3;9;8,8;8,6;8,4;2023-07-26
56;1;1;14;8,6;6,6;9,6;7,6;5,6;8,6;2023-07-26
56;1;2;14;5,3;5,5;5,8;6;6,2;6,5;2023-07-26
56;1;3;14;8,9;7,6;6,4;5,1;8,9;7,6;2023-07-26
56;1;4;14;6,3;5,7;5,2;9,7;9,1;8,6;2023-07-26
56;1;5;14;6,6;5,4;9,2;8;6,8;5,6;2023-07-26
56;1;6;14;7,5;8,9;5,3;6,7;8,1;9,5;2023-07-26
56;1;7;14;5,3;5,9;6,6;7,2;7,8;8,4;2023-07-26
56;1;8;14;6,4;5;8,5;7,1;5,7;9,3;2023-07-26
56;1;9;14;9,8;9,2;8,5;7,9;7,3;6,6;2023-07-26
56;1;10;14;8,2;8;7,8;7,7;7,5;7,4;2023-07-26
56;1;11;14;7,6;6,3;9,9;8,6;7,2;5,9;2023-07-26
56;1;12;14;8,6;5,5;7,3;9,1;6;7,8;2023-07-26
57;1;1;14;6,3;8,3;5,4;7,4;9,4;6,5;2023-07-26
57;1;2;14;9,5;6,9;9,3;6,8;9,2;6,6;2023-07-26
57;1;3;14;9,4;9,6;9,7;9,9;5,1;5,3;2023-07-26
57;1;4;14;9,8;9,4;8,9;8,4;7,9;7,4;2023-07-26
57;1;5;14;5,9;7,4;8,8;5,3;6,8;8,3;2023-07-26
57;1;6;14;5,8;6,1;6,3;6,5;6,8;7;2023-07-26
57;1;7;14;6;6,3;6,6;7;7,3;7,6;2023-07-26
57;1;8;14;5,9;9,3;7,7;6,1;9,5;7,9;2023-07-26
57;1;9;14;6,3;9,1;6,9;9,7;7,4;5,2;2023-07-26
57;1;10;14;9,7;5,2;5,7;6,2;6,7;7,2;2023-07-26
57;1;11;14;9,5;9,6;9,6;9,6;9,7;9,7;2023-07-26
57;1;12;14;6,3;7,8;9,3;5,9;7,4;9;2023-07-26
58;1;1;14;5;7;8,9;5,9;7,8;9,8;2023-07-26
58;1;2;14;9;5,5;7;8,4;9,9;6,4;2023-07-26
58;1;3;14;9,6;9,6;9,5;9,4;9,3;9,3;2023-07-26
58;1;4;14;6,1;9;6,9;9,8;7,7;5,6;2023-07-26
58;1;5;14;9,3;5,4;6,4;7,4;8,5;9,5;2023-07-26
58;1;6;14;8,8;7,7;6,6;5,4;9,3;8,2;2023-07-26
58;1;7;14;7;6,7;6,5;6,3;6,1;5,9;2023-07-26
58;1;8;14;8,5;5,7;8;5,2;7,5;9,7;2023-07-26
58;1;9;14;7,1;6,7;6,4;6,1;5,8;5,4;2023-07-26
58;1;10;14;8,6;7,2;5,8;9,4;7,9;6,5;2023-07-26
58;1;11;14;7,3;7,7;8;8,3;8,7;9;2023-07-26
58;1;12;14;5,5;8,2;5,8;8,5;6,2;8,8;2023-07-26
59;1;1;14;7,9;6,7;5,6;9,4;8,2;7;2023-07-26
59;1;2;14;8,4;5;6,6;8,2;9,8;6,4;2023-07-26
59;1;3;14;8,4;7,3;6,2;5,2;9,1;8;2023-07-26
59;1;4;14;5,7;8,1;5,5;7,9;5,3;7,7;2023-07-26
59;1;5;14;7,6;9,4;6,3;8,1;9,9;6,7;2023-07-26
59;1;6;14;6,8;9,2;6,6;9;6,4;8,8;2023-07-26
59;1;7;14;9,9;8,2;6,6;9,9;8,3;6,6;2023-07-26
59;1;8;14;6;8,5;5,9;8,4;5,8;8,3;2023-07-26
59;1;9;14;8,1;9,9;6,6;8,4;5,2;6,9;2023-07-26
59;1;10;14;6,4;5,3;9,3;8,2;7,2;6,1;2023-07-26
59;1;11;14;5,8;6,7;7,6;8,5;9,4;5,3;2023-07-26
59;1;12;14;8,8;8,1;7,4;6,7;6;5,3;2023-07-26
60;1;1;14;8,7;6,3;9;6,7;9,3;7;2023-07-26
60;1;2;14;7,8;8,7;9,6;5,5;6,4;7,3;2023-07-26
60;1;3;14;8;8,4;8,7;9;9,4;9,7;2023-07-26
60;1;4;14;6,5;6,9;7,3;7,7;8,1;8,6;2023-07-26
60;1;5;14;8,2;7,9;7,6;7,3;7;6,7;2023-07-26
60;1;6;14;8,2;7,6;7;6,4;5,7;5,1;2023-07-26
60;1;7;14;8,1;5,1;7,1;9,1;6,1;8,1;2023-07-26
60;1;8;14;8,8;6,3;8,8;6,3;8,8;6,3;2023-07-26
60;1;9;14;5,7;5,9;6,1;6,3;6,5;6,7;2023-07-26
60;1;10;14;7,6;9,8;7;9,2;6,4;8,6;2023-07-26
60;1;11;14;6,2;8,7;6,2;8,7;6,2;8,8;2023-07-26
60;1;12;14;7,5;9,8;7,2;9,5;6,9;9,2;2023-07-26
61;1;1;14;7,8;9,3;5,8;7,2;8,7;5,2;2023-07-26
61;1;2;14;9,2;6,9;9,7;7,4;5,1;7,8;2023-07-26
61;1;3;14;7;9,6;7,1;9,6;7,2;9,7;2023-07-26
61;1;4;14;6;6,5;6,9;7,4;7,9;8,4;2023-07-26
61;1;5;14;6,2;6,2;6,3;6,3;6,4;6,5;2023-07-26
61;1;6;14;9,1;5,5;6,9;8,3;9,7;6,1;2023-07-26
61;1;7;14;6,5;8,7;5,8;8;5,2;7,3;2023-07-26
61;1;8;14;7,6;6,1;9,5;8;6,4;9,9;2023-07-26
61;1;9;14;7,1;9,2;6,3;8,4;5,4;7,5;2023-07-26
61;1;10;14;8,8;6,3;8,9;6,4;8,9;6,4;2023-07-26
61;1;11;14;6,9;7,6;8,3;8,9;9,6;5,3;2023-07-26
